date,humidity,temperature,station_name
2025-12-01 16:00,60,9.2,목포
2025-12-01 17:00,64,8.7,목포
2025-12-01 18:00,62,8.0,목포
2025-12-01 19:00,63,7.5,목포
2025-12-01 20:00,63,7.1,목포
2025-12-01 21:00,66,6.4,목포
2025-12-01 22:00,67,5.9,목포
2025-12-01 23:00,69,6.2,목포
2025-12-02 00:00,70,5.6,목포
2025-12-02 01:00,70,5.6,목포
2025-12-02 02:00,68,5.7,목포
2025-12-02 03:00,71,5.2,목포
2025-12-02 04:00,69,5.1,목포
2025-12-02 05:00,66,4.8,목포
2025-12-02 06:00,61,4.7,목포
2025-12-02 07:00,64,4.0,목포
2025-12-02 08:00,59,4.5,목포
2025-12-02 09:00,57,5.4,목포
2025-12-02 10:00,60,6.1,목포
2025-12-02 11:00,41,7.3,목포
2025-12-02 12:00,47,7.7,목포
2025-12-02 13:00,44,7.6,목포
2025-12-02 14:00,55,7.0,목포
2025-12-02 15:00,54,6.5,목포
2025-12-02 16:00,55,5.8,목포
2025-12-02 17:00,59,5.1,목포
2025-12-02 18:00,56,4.5,목포
2025-12-02 19:00,58,4.0,목포
2025-12-02 20:00,59,3.8,목포
2025-12-02 21:00,63,3.5,목포
2025-12-02 22:00,65,3.1,목포
2025-12-02 23:00,66,2.6,목포
2025-12-01 00:00,79,14.5,여수
2025-12-01 01:00,77,14.6,여수
2025-12-01 02:00,80,14.0,여수
2025-12-01 03:00,83,13.0,여수
2025-12-01 04:00,77,12.5,여수
2025-12-01 05:00,69,12.9,여수
2025-12-01 06:00,71,12.4,여수
2025-12-01 07:00,71,12.5,여수
2025-12-01 08:00,69,12.0,여수
2025-12-01 09:00,65,11.1,여수
2025-12-01 10:00,57,11.4,여수
2025-12-01 11:00,41,11.8,여수
2025-12-01 12:00,22,12.4,여수
2025-12-01 13:00,16,14.3,여수
2025-12-01 14:00,17,14.8,여수
2025-12-01 15:00,16,14.8,여수
2025-12-01 16:00,17,15.0,여수
2025-12-01 17:00,21,14.0,여수
2025-12-01 18:00,24,12.3,여수
2025-12-01 19:00,28,11.5,여수
2025-12-01 20:00,34,10.5,여수
2025-12-01 21:00,41,9.7,여수
2025-12-01 22:00,44,9.0,여수
2025-12-01 23:00,48,8.5,여수
2025-12-02 00:00,51,8.0,여수
2025-12-02 01:00,52,7.8,여수
2025-12-02 02:00,53,7.3,여수
2025-12-02 03:00,50,7.0,여수
2025-12-02 04:00,49,6.5,여수
2025-12-02 05:00,47,6.7,여수
2025-12-02 06:00,48,6.1,여수
2025-12-02 07:00,50,5.5,여수
2025-12-02 08:00,52,5.8,여수
2025-12-02 09:00,52,6.4,여수
2025-12-02 10:00,46,7.2,여수
2025-12-02 11:00,47,7.8,여수
2025-12-02 12:00,41,8.0,여수
2025-12-02 13:00,37,9.3,여수
2025-12-02 14:00,27,11.2,여수
2025-12-02 15:00,25,10.8,여수
2025-12-02 16:00,26,10.1,여수
2025-12-02 17:00,27,9.4,여수
2025-12-02 18:00,28,8.6,여수
2025-12-02 19:00,30,7.6,여수
2025-12-02 20:00,32,6.6,여수
2025-12-02 21:00,32,5.7,여수
2025-12-02 22:00,35,4.6,여수
2025-12-02 23:00,36,4.0,여수
2025-12-01 00:00,86,13.6,완도
2025-12-01 01:00,89,12.4,완도
2025-12-01 02:00,84,12.6,완도
2025-12-01 03:00,84,12.9,완도
2025-12-01 04:00,86,12.4,완도
2025-12-01 05:00,88,12.3,완도
2025-12-01 06:00,86,11.5,완도
2025-12-01 07:00,83,10.8,완도
2025-12-01 08:00,80,10.2,완도
2025-12-01 09:00,74,10.0,완도
2025-12-01 10:00,70,10.2,완도
2025-12-01 11:00,50,11.7,완도
2025-12-01 12:00,33,14.2,완도
2025-12-01 13:00,36,14.3,완도
2025-12-01 14:00,37,14.5,완도
2025-12-01 15:00,36,14.5,완도
2025-12-01 16:00,44,13.6,완도
2025-12-01 17:00,56,10.6,완도
2025-12-01 18:00,61,8.7,완도
2025-12-01 19:00,64,7.1,완도
2025-12-01 20:00,66,6.5,완도
2025-12-01 21:00,70,5.7,완도
2025-12-01 22:00,64,5.3,완도
2025-12-01 23:00,70,4.7,완도
2025-12-02 00:00,67,5.4,완도
2025-12-02 01:00,67,5.4,완도
2025-12-02 02:00,68,4.6,완도
2025-12-02 03:00,65,5.0,완도
2025-12-02 04:00,68,4.6,완도
2025-12-02 05:00,66,5.1,완도
2025-12-02 06:00,60,5.5,완도
2025-12-02 07:00,61,5.1,완도
2025-12-02 08:00,65,4.0,완도
2025-12-02 09:00,51,6.3,완도
2025-12-02 10:00,43,8.6,완도
2025-12-02 11:00,48,9.6,완도
2025-12-02 12:00,44,10.5,완도
2025-12-02 13:00,34,12.0,완도
2025-12-02 14:00,34,11.2,완도
2025-12-02 15:00,37,10.4,완도
2025-12-02 16:00,43,8.9,완도
2025-12-02 17:00,46,7.5,완도
2025-12-02 18:00,50,6.1,완도
2025-12-02 19:00,50,5.5,완도
2025-12-02 20:00,50,5.3,완도
